book_id,isbn13,authors,original_publication_year,original_title,title,average_rating,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
6590,9780192838630,Bill Watterson,1978,Дневной дозор,The Authoritative Calvin and Hobbes: A Calvin and Hobbes Treasury,4.73,16087,20,61,701,3295,14121,https://images.gr-assets.com/books/1391114055m/59715.jpg,https://images.gr-assets.com/books/1391114055s/59715.jpg
6591,9780449003790,Tim Winton,2012,The Codex,Cloudstreet,3.97,13067,436,954,2670,5338,5465,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6592,9781423111440,Jack Ketchum,2005,A Home at the End of the World,The Girl Next Door,3.95,13491,459,927,3193,5592,5622,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6593,9780345543080,Carlos Castaneda,2002,"Batman, Volume 2: The City of Owls",A Separate Reality,4.06,12296,202,543,2595,4659,5081,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6594,9780753819920,"Natsuo Kirino, Stephen Snyder",1998,Magic's Pawn,Out,3.93,14795,302,934,3617,7038,5162,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6595,9780425132950,"Philippa Pearce, Susan Einzig",1915,CivilWarLand in Bad Decline,Tom's Midnight Garden,4.05,16398,279,762,3705,6189,6914,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6596,9780439829110,Anne Bishop,2003,SEAL Team Six: Memoirs of an Elite Navy SEAL Sniper,"Murder of Crows (The Others, #2)",4.31,22994,127,487,2975,9238,11867,https://images.gr-assets.com/books/1371752568m/17563080.jpg,https://images.gr-assets.com/books/1371752568s/17563080.jpg
6597,9780316252970,"Cassandra Clare, Sarah Rees Brennan",2010,Sacred Contracts: Awakening Your Divine Potential,"What Really Happened in Peru (The Bane Chronicles, #1)",3.74,20700,794,2284,6151,5867,7195,https://images.gr-assets.com/books/1366745722m/17334079.jpg,https://images.gr-assets.com/books/1366745722s/17334079.jpg
6598,9780812971680,Kevin Stein,2007,How We Are Hungry,"Brothers Majere (Dragonlance: Preludes, #3)",4.08,15313,147,727,3467,4768,6582,https://images.gr-assets.com/books/1312057416m/92871.jpg,https://images.gr-assets.com/books/1312057416s/92871.jpg
6599,9780312599060,"David  Perlmutter, Kristin Loberg",1998,"Euthyphro, Apology, Crito, Meno, Phaedo","Grain Brain: The Surprising Truth about Wheat, Carbs,  and Sugar--Your Brain's Silent Killers",3.88,10305,486,783,2899,4534,4349,https://images.gr-assets.com/books/1395680212m/17333302.jpg,https://images.gr-assets.com/books/1395680212s/17333302.jpg
6600,9780786887580,Annie Dillard,2004,Wrong,Pilgrim at Tinker Creek,4.1,14685,584,905,2560,4988,7889,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6601,9780751500290,Raymond E. Feist,2000,The Happy Prince and The House of Pomegranates,"Prince of the Blood (Krondor's Sons, #1)",3.94,16466,98,742,4731,7110,5436,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6602,9780812968380,Roger Zelazny,2014,The Line,The Courts of Chaos (The Chronicles of Amber #5),4.19,16453,104,487,3058,6113,7553,https://images.gr-assets.com/books/1417786728m/359581.jpg,https://images.gr-assets.com/books/1417786728s/359581.jpg
6603,9780875847470,"Daron Acemoğlu, James A. Robinson",1964,Twisted Palace,"Why Nations Fail: The Origins of Power, Prosperity, and Poverty",3.99,11752,205,729,2889,5701,4871,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6604,9780749934360,"Isabel Allende, Margaret Sayers Peden",2013,The Diamond of Darkhold,Zorro,3.75,14327,325,1188,4881,6615,3945,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6605,9780671540660,Marti Olsen Laney,1975,Standing for Something: 10 Neglected Virtues That Will Heal Our Hearts and Homes,The Introvert Advantage: How to Thrive in an Extrovert World,3.88,12950,344,934,3216,4602,4485,https://images.gr-assets.com/books/1348042078m/49322.jpg,https://images.gr-assets.com/books/1348042078s/49322.jpg
6606,9780316194690,"Garth Ennis, Steve Dillon",2002,A Death In Vienna,"Preacher, Volume 5: Dixie Fried",4.29,15961,184,435,2098,5210,8265,https://images.gr-assets.com/books/1309916427m/102956.jpg,https://images.gr-assets.com/books/1309916427s/102956.jpg
6607,9780575132500,"D.H. Lawrence, Daphne Merkin",1998,Touch of Frost,The Rainbow,3.67,14044,625,1454,4322,5313,3954,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6608,9780099465640,Kathryn Lasky,1994,Never Knowing,"The Capture (Guardians of Ga'Hoole, #1)",3.88,18830,511,1355,4938,6622,6832,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6609,9780226320620,Gary Taubes,2015,The Aquitaine Progression,Why We Get Fat: And What to Do About It,4.04,11569,313,707,2601,5235,5542,https://images.gr-assets.com/books/1320563681m/8727466.jpg,https://images.gr-assets.com/books/1320563681s/8727466.jpg
6610,9780385337500,Sue Grafton,2001,The Forsyte Saga,"T is for Trespass (Kinsey Millhone, #20)",3.91,18582,153,680,5324,8941,5393,https://images.gr-assets.com/books/1266546923m/410445.jpg,https://images.gr-assets.com/books/1266546923s/410445.jpg
6611,9780375700810,"Garth Ennis, Steve Dillon, Steve Pugh, Matt Hollingsworth, Carlos Ezquerra, Richard Case",2012,"""O"" is for Outlaw","Preacher, Volume 4: Ancient History",4.25,14945,157,505,2190,4876,7502,https://images.gr-assets.com/books/1309916054m/95395.jpg,https://images.gr-assets.com/books/1309916054s/95395.jpg
6612,9780399161480,John M. Barry,2011,"Deadly Little Secret (Touch, #1)",The Great Influenza: The Story of the Deadliest Pandemic in History,3.95,14762,251,801,3419,5935,5037,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6613,9781400033450,"Paul Hattaway, Brother Yun",2002,The Chase,The Heavenly Man: The Remarkable True Story of Chinese Christian Brother Yun,4.33,12537,195,363,1716,3537,7322,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6614,9780140320980,Mark  Lawrence,2008,Appelsinpiken,"Prince of Fools (The Red Queen's War, #1)",4.07,11579,217,606,2838,7008,5898,https://images.gr-assets.com/books/1385072473m/18693743.jpg,https://images.gr-assets.com/books/1385072473s/18693743.jpg
6615,9780399157680,"Saul Bellow, Philip Roth",2005,The House of Thunder,Herzog,3.79,14324,501,1214,3757,5607,4376,https://images.gr-assets.com/books/1386924221m/6551.jpg,https://images.gr-assets.com/books/1386924221s/6551.jpg
6616,9780465067110,Neal Shusterman,2002,The Dead of the Night,"UnSouled (Unwind, #3)",4.23,15526,87,382,2866,7625,8215,https://images.gr-assets.com/books/1378899523m/12792658.jpg,https://images.gr-assets.com/books/1378899523s/12792658.jpg
6617,9780439632510,Thich Nhat Hanh,1954,My Cousin Rachel,The Miracle of Mindfulness: An Introduction to the Practice of Meditation,4.26,13241,150,358,2009,5360,7124,https://images.gr-assets.com/books/1320448079m/95747.jpg,https://images.gr-assets.com/books/1320448079s/95747.jpg
6618,9780007236340,David Shannon,2009,Absurdistan,David Gets In Trouble,4.22,15055,339,656,2496,3528,8099,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6619,9780671737630,Iris Johansen,2011,Invincible (Chronicles of Nick #2),"The Face Of Deception (Eve Duncan, #1)",4.07,17235,205,629,3884,7133,7001,https://images.gr-assets.com/books/1314902854m/272264.jpg,https://images.gr-assets.com/books/1314902854s/272264.jpg
6620,9780399154910,Steven Pinker,1963,Napalm & Silly Putty,The Language Instinct: How the Mind Creates Language,4.05,12870,234,606,2641,5629,5204,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6621,9780739420230,Tim Johnston,1922,The Indispensable Calvin and Hobbes: A Calvin and Hobbes Treasury,Descent,3.59,11443,538,1454,4206,5611,2740,https://images.gr-assets.com/books/1410170967m/20312459.jpg,https://images.gr-assets.com/books/1410170967s/20312459.jpg
6622,9780553381340,Kentaro Yabuki,1979,Funny in Farsi: A Memoir of Growing Up Iranian in America,"Black Cat, Volume 01",4.08,13945,349,781,2710,3698,6461,https://images.gr-assets.com/books/1399825755m/780845.jpg,https://images.gr-assets.com/books/1399825755s/780845.jpg
6623,9781578562590,Megan Abbott,2010,Witness in Death,Dare Me,3.23,15618,1154,3070,5956,4930,2243,https://images.gr-assets.com/books/1342214694m/12982393.jpg,https://images.gr-assets.com/books/1342214694s/12982393.jpg
6624,9780061706550,Rachel Caine,2007,The Shadow of the Torturer,"Last Breath (The Morganville Vampires, #11)",4.32,19963,190,482,3024,6600,11503,https://images.gr-assets.com/books/1327900044m/10549501.jpg,https://images.gr-assets.com/books/1327900044s/10549501.jpg
6625,9780763665660,"Alaa Al Aswany, علاء الأسواني",2008,Ask the Passengers,The Yacoubian Building,3.65,7308,572,1272,4000,5607,3125,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6626,9780062200460,"Martha Stewart, Victor Schrager",2013,Foxglove Summer,Martha Stewart's Cookies: The Very Best Treats to Bake and to Share,4.04,13991,522,710,2545,4098,6144,https://images.gr-assets.com/books/1320457250m/2176873.jpg,https://images.gr-assets.com/books/1320457250s/2176873.jpg
6627,9781433672960,Jacqueline Winspear,2012,The Grand Sophy,"Pardonable Lies (Maisie Dobbs, #3)",4.09,17947,76,343,3487,9191,6103,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6628,9780575095780,E.D. Baker,2007,The Road to Serfdom,"The Frog Princess (Tales of the Frog Princess, #1)",3.81,22176,585,1759,6186,7108,7136,https://images.gr-assets.com/books/1397766099m/65091.jpg,https://images.gr-assets.com/books/1397766099s/65091.jpg
6629,9780380842930,"Reginald Rose, David Mamet",2009,Terms of Enlistment,Twelve Angry Men,4.07,15986,201,791,3323,6531,6696,https://images.gr-assets.com/books/1327910292m/29034.jpg,https://images.gr-assets.com/books/1327910292s/29034.jpg
6630,9781599901190,"Neil Gaiman, Andy Kubert, Matt Wagner, Simon Bisley, Bernie Mireault, Mark Buckingham",2013,Reaper's Legacy,Batman: Whatever Happened to the Caped Crusader?,3.97,14359,200,881,3475,5071,5429,https://images.gr-assets.com/books/1484915793m/5599692.jpg,https://images.gr-assets.com/books/1484915793s/5599692.jpg
6631,9781616552950,Ree Drummond,2008,Lord John and the Brotherhood of the Blade ,The Pioneer Woman: Black Heels to Tractor Wheels,3.81,14976,528,1277,4126,5597,5062,https://images.gr-assets.com/books/1327898663m/8483233.jpg,https://images.gr-assets.com/books/1327898663s/8483233.jpg
6632,9780099447120,Leo Lionni,2005,The Executioner's Song,Swimmy,4.13,19168,380,782,3614,5864,8826,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6633,9781416543830,Sinclair Lewis,2006,Suspect,Babbitt,3.64,14204,609,1551,5078,6402,3797,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6634,9781416928060,Cormac McCarthy,2015,Tar Baby,Suttree,4.18,12824,209,555,2203,4510,6436,https://images.gr-assets.com/books/1397600192m/394469.jpg,https://images.gr-assets.com/books/1397600192s/394469.jpg
6635,9781414368180,Ellen Schreiber,2009,The Twenty-One Balloons,"Love Bites (Vampire Kisses, #7)",4.13,17707,327,1048,3489,4248,8858,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6636,9780307958720,Anne Enright,1994,Stolen Prey,The Gathering,3.04,14292,1657,3417,5298,3903,1707,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6637,9780590664880,Tori Spelling,2012,The Psychology of Everyday Things,sTORI Telling,3.62,14699,373,1433,5167,5237,3302,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6638,9781301160820,James Patterson,1991,Running Out of Time,"Cross My Heart (Alex Cross, #21)",4.03,10946,261,712,3132,5931,5766,https://images.gr-assets.com/books/1410755815m/17333277.jpg,https://images.gr-assets.com/books/1410755815s/17333277.jpg
6639,9780849945110,Jonathan Haidt,2008,Damaged,The Righteous Mind: Why Good People are Divided by Politics and Religion,4.16,12677,280,585,2212,5256,6553,https://images.gr-assets.com/books/1351393217m/11324722.jpg,https://images.gr-assets.com/books/1351393217s/11324722.jpg
6640,9780062320220,Garth Nix,2005,Something Wonderful,"Lady Friday (The Keys to the Kingdom, #5)",3.91,17675,163,900,5018,6784,5700,https://images.gr-assets.com/books/1304528767m/17206.jpg,https://images.gr-assets.com/books/1304528767s/17206.jpg
6641,9781570089270,Kristen Ashley,1972,Tribute,"Rock Chick Rescue (Rock Chick, #2)",4.31,26661,133,645,3783,10444,14665,https://images.gr-assets.com/books/1416398897m/7405450.jpg,https://images.gr-assets.com/books/1416398897s/7405450.jpg
6642,9780385495320,"Joe Hill, Gabriel Rodríguez",1998,16 Lighthouse Road,"Locke & Key, Vol. 5: Clockworks",4.5,16441,100,252,1240,5119,10840,https://images.gr-assets.com/books/1343848792m/13490570.jpg,https://images.gr-assets.com/books/1343848792s/13490570.jpg
6643,9780451460940,Wendy Mass,2010,A Man in Full,Every Soul a Star,4.1,17282,256,777,3362,6237,7506,https://images.gr-assets.com/books/1330221785m/3223761.jpg,https://images.gr-assets.com/books/1330221785s/3223761.jpg
6644,9780446359210,Julia Scheeres,1976,Having a Mary Heart in a Martha World: Finding Intimacy With God in the Busyness of Life,Jesus Land,3.97,13562,200,623,3122,6041,4470,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6645,9780440244170,David Wiesner,2013,I'd Know You Anywhere,Flotsam,4.28,19541,461,673,2478,5259,10757,https://images.gr-assets.com/books/1381052967m/138070.jpg,https://images.gr-assets.com/books/1381052967s/138070.jpg
6646,9780307595650,Angela Marsons,1991,The Strange and Beautiful Sorrows of Ava Lavender,"Silent Scream (D.I. Kim Stone, #1)",4.02,9547,355,772,3390,7036,6412,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6647,9780786816580,Jerry Pinkney,2016,Sense & Sensibility,The Lion and the Mouse,4.23,17941,296,618,2791,5423,9127,https://images.gr-assets.com/books/1259865825m/6534132.jpg,https://images.gr-assets.com/books/1259865825s/6534132.jpg
6648,9780345322210,Langston Hughes,2011,Sacajawea,The Collected Poems,4.32,13835,93,267,1901,4572,7186,https://images.gr-assets.com/books/1367492866m/133906.jpg,https://images.gr-assets.com/books/1367492866s/133906.jpg
6649,9780312933530,Kendare Blake,2011,The Declaration,"Girl of Nightmares (Anna, #2)",3.9,20708,363,1383,5512,8354,7033,https://images.gr-assets.com/books/1344463840m/12507214.jpg,https://images.gr-assets.com/books/1344463840s/12507214.jpg
6650,9781401224680,Lois McMaster Bujold,1977,"Avatar: The Last Airbender: The Rift, Part 1","Barrayar (Vorkosigan Saga, #7)",4.31,17549,91,320,2439,7098,9286,https://images.gr-assets.com/books/1397151220m/61905.jpg,https://images.gr-assets.com/books/1397151220s/61905.jpg
6651,9781442440430,"QuinRose, Soumei Hoshino",2006,Independence Day,"Alice in the Country of Hearts, Vol. 01 (Alice in the Country of Hearts, #1)",4.21,14692,379,775,2226,3355,8096,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6652,9780800786650,Darren Shan,1915,The Last Patriot,"Lord of the Shadows (Cirque Du Freak, #11)",4.22,15794,159,605,2807,5397,8322,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6653,9780060009240,Michael Moorcock,1982,"Leven Thumps and the Gateway to Foo (Leven Thumps, #1)","Elric of Melniboné (Elric, #1)",3.89,17728,334,1166,4528,7180,5745,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6654,9780312421850,Caroline Alexander,2013,Bridge to Haven,The Endurance: Shackleton's Legendary Antarctic Expedition,4.31,14529,189,266,1779,5102,7436,https://images.gr-assets.com/books/1320487170m/537375.jpg,https://images.gr-assets.com/books/1320487170s/537375.jpg
6655,9780756405720,Wendy Mass,2010,The Engagements,"The Candymakers (The Candymakers, #1)",4.31,15780,217,525,2149,5017,9088,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6656,9780441013460,Walt Disney Company,1974,Runaway Ralph,Winnie the Pooh and Tigger Too (Disney's Wonderful World of Reading),4.39,14121,176,376,1999,2832,8828,https://images.gr-assets.com/books/1329390079m/2617684.jpg,https://images.gr-assets.com/books/1329390079s/2617684.jpg
6657,9781568584260,Jay McLean,1986,Creed,"More Than This (More Than, #1)",4.15,23670,675,1217,3956,9065,12662,https://images.gr-assets.com/books/1375710763m/18285151.jpg,https://images.gr-assets.com/books/1375710763s/18285151.jpg
6658,9780340893620,L.J. Smith,1980,Blink,"The Fury (The Vampire Diaries, #3)",3.55,19911,1001,3026,7453,6435,5885,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6659,9780553567150,"Lin-Manuel Miranda, Jeremy McCarter",2011,The Black Widow,Hamilton: The Revolution,4.47,24800,693,530,1834,5496,17012,https://images.gr-assets.com/books/1451400644m/26200563.jpg,https://images.gr-assets.com/books/1451400644s/26200563.jpg
6660,9780671553030,Harlan Coben,2003,Believing Christ: The Parable of the Bicycle and Other Good News,"Shelter (Mickey Bolitar, #1)",3.92,9081,227,808,4130,6911,5114,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6661,9780764524840,"Gregory Maguire, Douglas Smith",1986,Wake (Watersong #1),"Out of Oz (The Wicked Years, #4)",3.84,14240,329,1199,3971,5403,4804,https://images.gr-assets.com/books/1370992585m/10594929.jpg,https://images.gr-assets.com/books/1370992585s/10594929.jpg
6662,9781250061780,"O. Henry, Victoria Blake",2009,"The Code Book. How to Make It, Break It, Hack It, Crack It",Selected Stories,4.16,15308,189,465,2772,5433,6701,https://images.gr-assets.com/books/1328753059m/14469.jpg,https://images.gr-assets.com/books/1328753059s/14469.jpg
6663,9780062236680,"Janet Briggs, Beth Wittlinger",1972,Touch the Dark,The Taste of Home Cookbook,4.25,14469,185,493,2219,4215,7431,https://images.gr-assets.com/books/1309198140m/3885.jpg,https://images.gr-assets.com/books/1309198140s/3885.jpg
6664,9781615579180,Franz Kafka,2012,Carrion Comfort,"The Metamorphosis, In the Penal Colony, and Other Stories: The Great Short Works of Franz Kafka",4.02,12744,353,720,2505,4591,5341,https://images.gr-assets.com/books/1446102089m/17688.jpg,https://images.gr-assets.com/books/1446102089s/17688.jpg
6665,9780307588920,Anne Rice,2011,The Mind Readers,Cry to Heaven,3.83,16988,467,1486,4449,5576,5816,https://images.gr-assets.com/books/1385216547m/31335.jpg,https://images.gr-assets.com/books/1385216547s/31335.jpg
6666,9781449461070,Josephine Angelini,1990,The Highlander's Touch ,"Goddess (Starcrossed, #3)",4.24,20589,286,829,3412,7286,11673,https://images.gr-assets.com/books/1351415040m/7849034.jpg,https://images.gr-assets.com/books/1351415040s/7849034.jpg
6667,9780515137120,J.R. Ward,2012,Crispin: The Cross of Lead,"Crave (Fallen Angels, #2)",4.09,22105,249,933,4718,8914,9397,https://images.gr-assets.com/books/1373163501m/7828882.jpg,https://images.gr-assets.com/books/1373163501s/7828882.jpg
6668,9781590382230,Frederick Forsyth,2010,Wielding a Red Sword,The Dogs of War,3.96,14860,106,641,3876,6353,4797,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6669,9780099268700,Brian Lumley,1997,Deep,"Necroscope (Necroscope, #1)",3.99,14397,430,901,3253,4987,6163,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6670,9780307265630,"Truddi Chase, Robert A. Phillips Jr.",2010,Honour Among Thieves,When Rabbit Howls,4.03,13975,253,655,3077,4825,5562,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6671,9780393322580,Robison Wells,1983,"Superman: Earth One, Volume 1","Variant (Variant, #1)",3.92,18473,338,1158,4482,7102,6343,https://images.gr-assets.com/books/1298564680m/10433900.jpg,https://images.gr-assets.com/books/1298564680s/10433900.jpg
6672,9780099478480,Brad Thor,1935,The Mortal Instrument Series: City of Bones / City of Ashes / City of Glass / City of Fallen Angels,"Path of the Assassin (Scot Harvath, #2)",4.17,12652,103,388,2445,6327,6061,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6673,9789953566180,David Gemmell,2010,Foxe's Book of Martyrs,"Waylander (The Drenai Saga, #3)",4.26,13977,70,340,2208,5372,6979,https://images.gr-assets.com/books/1403179303m/568099.jpg,https://images.gr-assets.com/books/1403179303s/568099.jpg
6674,9780670021150,Amy Efaw,2009,See Jane Score,After,3.73,17238,732,1678,4494,5549,5324,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6675,9780307264240,Margaret Atwood,2010,A Yellow Raft in Blue Water: A Novel,Surfacing,3.45,15494,595,2144,5992,5461,2704,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6676,9780553573860,Mhairi McFarlane,2000,Rosemary and Rue,You Had Me At Hello,3.79,12687,363,1097,4284,5778,4314,https://images.gr-assets.com/books/1348787624m/15733851.jpg,https://images.gr-assets.com/books/1348787624s/15733851.jpg
6677,9781453720690,"Kevin D. Mitnick, William L. Simon, Steve Wozniak",2000,Another Fine Myth,Ghost in the Wires: My Adventures as the World's Most Wanted Hacker,3.95,12831,393,770,3019,5860,4951,https://images.gr-assets.com/books/1344265017m/10256723.jpg,https://images.gr-assets.com/books/1344265017s/10256723.jpg
6678,9781579126960,Robert Jordan,2003,Forever Mine ,"The Wheel of Time: Boxed Set #1 (Wheel of Time, #1-3)",4.43,13049,197,307,1172,3414,7961,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6679,9780316097410,Julianna Baggott,2011,"Soccernomics: Why England Loses, Why Germany and Brazil Win, and Why the U.S., Japan, Australia, Turkey--and Even Iraq--Are Destined to Become the Kings of the World's Most Popular Sport","Pure (Pure, #1)",3.74,18778,787,1694,5346,7715,5680,https://images.gr-assets.com/books/1302743156m/9680114.jpg,https://images.gr-assets.com/books/1302743156s/9680114.jpg
6680,9780747553860,Susane Colasanti,1594,Sapphique,Something Like Fate,3.72,17347,686,1873,4916,5050,5614,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6681,9780446575060,Bernard Cornwell,1986,"Don't Die, My Love","Excalibur (The Warlord Chronicles, #3)",4.38,12925,35,182,1758,5133,7926,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6682,9781582408290,Robin Oliveira,2016,Harvest ,My Name is Mary Sutter,3.81,16348,299,1047,4665,7429,4280,https://images.gr-assets.com/books/1263584183m/7352053.jpg,https://images.gr-assets.com/books/1263584183s/7352053.jpg
6683,9781844285080,Diane Duane,2001,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food,"So You Want to Be a Wizard (Young Wizards, #1)",3.8,20408,798,1791,5478,7247,6967,https://images.gr-assets.com/books/1328877065m/116563.jpg,https://images.gr-assets.com/books/1328877065s/116563.jpg
